    0.18493E-01    0.24311E+05
    0.18867E-01    0.24237E+05
    0.19248E-01    0.24152E+05
    0.19637E-01    0.24056E+05
    0.20034E-01    0.23950E+05
    0.20438E-01    0.23834E+05
    0.20851E-01    0.23704E+05
    0.21272E-01    0.23562E+05
    0.21702E-01    0.23404E+05
    0.22141E-01    0.23232E+05
    0.22588E-01    0.23046E+05
    0.23044E-01    0.22848E+05
    0.23510E-01    0.22640E+05
    0.23985E-01    0.22422E+05
    0.24469E-01    0.22196E+05
    0.24964E-01    0.21963E+05
    0.25468E-01    0.21721E+05
    0.25982E-01    0.21472E+05
    0.26507E-01    0.21215E+05
    0.27043E-01    0.20951E+05
    0.27589E-01    0.20679E+05
    0.28146E-01    0.20398E+05
    0.28715E-01    0.20109E+05
    0.29295E-01    0.19810E+05
    0.29887E-01    0.19503E+05
    0.30490E-01    0.19189E+05
    0.31106E-01    0.18870E+05
    0.31735E-01    0.18548E+05
    0.32376E-01    0.18223E+05
    0.33030E-01    0.17898E+05
    0.33697E-01    0.17572E+05
    0.34378E-01    0.17247E+05
    0.35072E-01    0.16922E+05
    0.35781E-01    0.16597E+05
    0.36504E-01    0.16275E+05
    0.37241E-01    0.15956E+05
    0.37993E-01    0.15641E+05
    0.38761E-01    0.15331E+05
    0.39544E-01    0.15027E+05
    0.40343E-01    0.14729E+05
    0.41158E-01    0.14439E+05
    0.41989E-01    0.14155E+05
    0.42838E-01    0.13879E+05
    0.43703E-01    0.13611E+05
    0.44586E-01    0.13352E+05
    0.45486E-01    0.13102E+05
    0.46405E-01    0.12863E+05
    0.47343E-01    0.12635E+05
    0.48299E-01    0.12419E+05
    0.49275E-01    0.12214E+05
    0.50270E-01    0.12019E+05
    0.51286E-01    0.11833E+05
    0.52322E-01    0.11655E+05
    0.53379E-01    0.11485E+05
    0.54457E-01    0.11321E+05
    0.55557E-01    0.11163E+05
    0.56680E-01    0.11010E+05
    0.57825E-01    0.10861E+05
    0.58993E-01    0.10715E+05
    0.60184E-01    0.10570E+05
    0.61400E-01    0.10427E+05
    0.62641E-01    0.10283E+05
    0.63906E-01    0.10137E+05
    0.65197E-01    0.99874E+04
    0.66514E-01    0.98330E+04
    0.67858E-01    0.96712E+04
    0.69229E-01    0.94996E+04
    0.70627E-01    0.93173E+04
    0.72054E-01    0.91258E+04
    0.73510E-01    0.89270E+04
    0.74994E-01    0.87214E+04
    0.76509E-01    0.85059E+04
    0.78055E-01    0.82774E+04
    0.79632E-01    0.80355E+04
    0.81241E-01    0.77847E+04
    0.82882E-01    0.75294E+04
    0.84556E-01    0.72723E+04
    0.86264E-01    0.70152E+04
    0.88007E-01    0.67599E+04
    0.89785E-01    0.65087E+04
    0.91598E-01    0.62640E+04
    0.93449E-01    0.60282E+04
    0.95337E-01    0.58034E+04
    0.97263E-01    0.55916E+04
    0.99227E-01    0.53945E+04
    0.10123E+00    0.52134E+04
    0.10328E+00    0.50496E+04
    0.10536E+00    0.49030E+04
    0.10749E+00    0.47735E+04
    0.10966E+00    0.46601E+04
    0.11188E+00    0.45604E+04
    0.11414E+00    0.44723E+04
    0.11644E+00    0.43924E+04
    0.11880E+00    0.43174E+04
    0.12120E+00    0.42439E+04
    0.12365E+00    0.41685E+04
    0.12614E+00    0.40882E+04
    0.12869E+00    0.40004E+04
    0.13129E+00    0.39033E+04
    0.13394E+00    0.37959E+04
    0.13665E+00    0.36781E+04
    0.13941E+00    0.35509E+04
    0.14223E+00    0.34159E+04
    0.14510E+00    0.32755E+04
    0.14803E+00    0.31329E+04
    0.15102E+00    0.29914E+04
    0.15407E+00    0.28548E+04
    0.15718E+00    0.27267E+04
    0.16036E+00    0.26101E+04
    0.16360E+00    0.25073E+04
    0.16690E+00    0.24189E+04
    0.17028E+00    0.23440E+04
    0.17371E+00    0.22806E+04
    0.17722E+00    0.22259E+04
    0.18080E+00    0.21768E+04
    0.18446E+00    0.21300E+04
